Source;Accessible au public;Tarif;Accessibilite PMR;Indications de localisation;Type;Horaires d'ouverture;Relais bébé;coord_geo;osm_id;nom_de_la_commune;code_geogrephique_commune;nom_departement;code_geographique_departement
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.791477099744, 2.3641861;node/3612247310;Villejuif;94076;Val-de-Marne;94
Openstreetmap;;;Oui;Asie B7;Toilettes dans un bâtiment recevant du public;;;48.8099727997395, 2.3598708;node/2529758976;Le Kremlin-Bicêtre;94043;Val-de-Marne;94
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.9122883997141, 2.7300472;node/3124185143;Jablines;77234;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;;;48.7301480997592, 2.172635;node/3413446695;Saclay;91534;Essonne;91
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8461900997305, 2.4112709;node/4229001610;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8460037997305, 2.3670323;node/535927206;Paris;75056;Paris;75
Openstreetmap;;;Non;;Toilettes publiques;;;48.4401502998309, 2.4719794;node/5552898893;Courances;91180;Essonne;91
Openstreetmap;;;Non;;Toilettes publiques;;;48.4429096998302, 2.4727887;node/5552898894;Courances;91180;Essonne;91
Openstreetmap;;;Non;La Table de Maïna;Toilettes dans un bâtiment recevant du public;"Tu, We 12:00-14:30; Th, Fr 12:00-14:30, 19:00-22:00; Sa 19:00-22:00";;48.8136667997385, 2.3180254;node/6594685095;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;Payant;Oui;;Toilettes publiques;;Oui;48.8059291997405, 2.6181293;node/6842785971;Pontault-Combault;77373;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes dans un bâtiment recevant du public;24/7;;48.9051451997159, 2.6444033;node/7223921710;Villevaudé;77517;Seine-et-Marne;77
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8605225997269, 2.3511671;node/894543340;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.7062521997652, 2.0416667;node/9318064204;Chevreuse;78160;Yvelines;78
Openstreetmap;;;Non;À la Halte de Chaponval;Toilettes dans un bâtiment recevant du public;Tu-Su 12:00-14:00, 19:00-22:00;;49.069601059326, 2.14235193711975;way/147527453;Auvers-sur-Oise;95039;Val-d'Oise;95
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;Oui;49.0040222797139, 2.57155818084286;way/422423865;Le Mesnil-Amelot;77291;Seine-et-Marne;77
Openstreetmap;Oui;Gratuit;Non;;Toilettes publiques;24/7;;48.7896397997445, 1.601915;node/4729327838;Houdan;78310;Yvelines;78
Openstreetmap;Oui;;Non;;Toilettes publiques;;;48.6188394997868, 2.2920272;node/4811694687;Brétigny-sur-Orge;91103;Essonne;91
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.8216656997365, 2.3482533;node/5604228724;Paris;75056;Paris;75
Openstreetmap;Oui;;;;Toilettes publiques;;;49.1385960996581, 2.2778566;node/9915825163;Beaumont-sur-Oise;95052;Val-d'Oise;95
Openstreetmap;;;Non;;Toilettes publiques;;;48.8108825976453, 2.14805227491457;way/1219884190;Versailles;78646;Yvelines;78
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.85271966367164, 2.408988707402609;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.88389762041915, 2.397859680104252;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Oui;48.868443030700334, 2.24571855392109;;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;Oui;49.0063228996908, 2.5788705;node/10297854469;Le Mesnil-Amelot;77291;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;;;48.36239769985, 2.5741589;node/11299438429;Achères-la-Forêt;77001;Seine-et-Marne;77
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8917826997192, 2.3352157;node/1369996029;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.9318453997092, 2.3594937;node/1970309178;Saint-Denis;93066;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8513838997292, 2.3427887;node/258325038;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.8950674997184, 2.2871317;node/8596155308;Levallois-Perret;92044;Hauts-de-Seine;92
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.83718929817782, 2.2968019724199946;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;WC PUBLICS PERMANENTS;;;48.862608094082944, 2.3195679829481675;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.83480543828767, 2.3578058508851427;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;TOILETTES;;Non;48.888348035569166, 2.366157104749158;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.84826364818257, 2.400031592781962;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.842175711413695, 2.3231649832199217;;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;49.0179734996879, 2.4682579;node/10915640200;Goussainville;95280;Val-d'Oise;95
Openstreetmap;;Gratuit;;1.036;Toilettes publiques;;;48.8354988997331, 2.364361;node/11081191550;Paris;75056;Paris;75
Openstreetmap;;;;Relais Ris Orangis Libération;Toilettes dans un bâtiment recevant du public;24/7;;48.6496467997792, 2.4169333;node/1122517344;Ris-Orangis;91521;Essonne;91
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.8688315997248, 2.2477983;node/1745776092;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.8244008997359, 2.474275;node/1749500500;Joinville-le-Pont;94042;Val-de-Marne;94
Openstreetmap;;;Non;Le Florus;Toilettes dans un bâtiment recevant du public;Mo-Fr 12:00-14:30, 19:30-22:00;;48.8177316997375, 2.3234877;node/2597119591;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.8395112997321, 2.4061466;node/2944152887;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.84814319973, 2.3493799;node/4965487907;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.9265485997105, 2.2145935;node/5873436219;Bezons;95063;Val-d'Oise;95
Openstreetmap;;;;TotalEnergies;Toilettes dans un bâtiment recevant du public;24/7;;48.7645879997507, 2.3566512;node/600083236;Chevilly-Larue;94021;Val-de-Marne;94
Openstreetmap;;;;;Toilettes publiques;;;48.9619855997017, 2.8773762;node/6660624541;Meaux;77284;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;;;48.8469087997303, 2.6733426;node/7925285586;Bussy-Saint-Martin;77059;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;Mo-Su 09:00-18:00;;48.9697131996998, 2.3077108;node/8809127317;Enghien-les-Bains;95210;Val-d'Oise;95
Openstreetmap;;;;;Toilettes dans un bâtiment recevant du public;24/7;;48.8919416997191, 2.1445257;node/919421396;Chatou;78146;Yvelines;78
Openstreetmap;;;;;Toilettes publiques;;;48.3365945498577, 2.73887745;way/1066073632;Montigny-sur-Loing;77312;Seine-et-Marne;77
Openstreetmap;;;;Camping Les Prés;Toilettes dans un bâtiment recevant du public;07:00-22:00;;48.3171041809285, 2.69792860498172;way/110347007;Grez-sur-Loing;77216;Seine-et-Marne;77
Openstreetmap;;;;Relais Les Saules;Toilettes dans un bâtiment recevant du public;24/7;;48.784405638713, 2.05996454414212;way/114406668;Guyancourt;78297;Yvelines;78
Openstreetmap;;;;Station BP;Toilettes dans un bâtiment recevant du public;24/7;;48.7548630972175, 2.37464314199229;way/162941656;Thiais;94073;Val-de-Marne;94
Openstreetmap;;;;Station Service E. Leclerc;Toilettes dans un bâtiment recevant du public;24/7;;48.9559252810077, 2.04171677830085;way/233561523;Carrières-sous-Poissy;78123;Yvelines;78
Openstreetmap;;;;;Toilettes publiques;;;49.0147335312207, 2.54263397322428;way/566327744;Mauregard;77282;Seine-et-Marne;77
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.876900040493, 2.38078870174551;way/63212128;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;09:00-19:00;;48.726953883902, 2.29126725493678;way/70671229;Massy;91377;Essonne;91
Openstreetmap;;;;Total;Toilettes dans un bâtiment recevant du public;;;48.6928005758644, 3.08195973143334;way/713292627;Vaudoy-en-Brie;77486;Seine-et-Marne;77
Openstreetmap;;;;BP;Toilettes dans un bâtiment recevant du public;24/7;;48.9177466422124, 2.37878047419158;way/73004689;Aubervilliers;93001;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8129117670145, 2.34661357241115;way/81090456;Gentilly;94037;Val-de-Marne;94
Openstreetmap;;;;;Toilettes publiques;;;48.5853546997951, 1.9883886;node/7216712634;Rochefort-en-Yvelines;78522;Yvelines;78
Openstreetmap;;Payant;Oui;;Toilettes publiques (Toilettes assises);06:00-22:45;;48.8389128031578, 2.38277227184338;way/479520399;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.7624622997512, 2.3003077;node/4172603062;Antony;92002;Hauts-de-Seine;92
Autres;;Gratuit;Oui;;TOILETTES;;Non;48.88589735591783, 2.3533236521311065;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.86584156259166, 2.369377340131328;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.87477424791766, 2.3032106645674038;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.89549535195236, 2.3789629758483;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.863093610731895, 2.3527177147335903;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.8532105513978, 2.35958280455361;;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.9743299996987, 2.1988055;node/11806567251;Cormeilles-en-Parisis;95176;Val-d'Oise;95
Openstreetmap;;;;;Toilettes publiques;;;48.7097602997643, 2.0421449;node/1778501634;Chevreuse;78160;Yvelines;78
Openstreetmap;;;;Station BP Garches Porte Jaune;Toilettes dans un bâtiment recevant du public;24/7;;48.8508512997293, 2.2041412;node/2677682330;Garches;92033;Hauts-de-Seine;92
Openstreetmap;;;;Marty;Toilettes dans un bâtiment recevant du public;Mo-Su 12:00-14:30,19:00-22:30;;48.8372978997327, 2.351117;node/2910009243;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.820103999737, 2.2824986;node/3508631248;Vanves;92075;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes publiques;;;48.8368006997328, 2.2390031;node/3785103380;Boulogne-Billancourt;92012;Hauts-de-Seine;92
Openstreetmap;;;;Awabi;Toilettes dans un bâtiment recevant du public;"Mo-Sa 11:45-15:00,18:45-22:30; Su 18:45-22:30";;48.8366017997328, 2.3205962;node/4128589362;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8633811997262, 2.3710387;node/433119821;Paris;75056;Paris;75
Openstreetmap;;;;Marcus Pizze Amore;Toilettes dans un bâtiment recevant du public;Tu-Su 19:00-23:00, Tu-Sa 12:00-14:30;;48.8697726997246, 2.3692761;node/5314517468;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.7303324997592, 2.2962476;node/5536606471;Massy;91377;Essonne;91
Openstreetmap;;;;;Toilettes publiques;;;48.8088693997397, 2.2191008;node/8569947614;Meudon;92048;Hauts-de-Seine;92
Openstreetmap;;Payant;Oui;;Toilettes publiques;;Oui;48.8055656997405, 2.1681083;node/9235950071;Viroflay;78686;Yvelines;78
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.7771178997476, 1.8105875;node/9777423255;Montfort-l'Amaury;78420;Yvelines;78
Openstreetmap;;;Non;Musée français de la Photographie;Toilettes dans un bâtiment recevant du public;"We-Su 13:30-17:30; PH off";;48.7627274009579, 2.2257698765564;relation/15444661;Bièvres;91064;Essonne;91
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8818351536199, 2.28574773596375;way/1221268690;Paris;75056;Paris;75
Openstreetmap;;;;BP;Toilettes dans un bâtiment recevant du public;24/7;;48.4079542871696, 2.68774523920804;way/289357258;Fontainebleau;77186;Seine-et-Marne;77
Openstreetmap;;;Oui;;Toilettes publiques;;;48.6257595289029, 2.42814159408489;way/411758012;Évry-Courcouronnes;91228;Essonne;91
Openstreetmap;;;;Le Musset;Toilettes dans un bâtiment recevant du public;;;48.863782305131, 2.33391681785573;way/53818041;Paris;75056;Paris;75
Autres;Oui;Gratuit;Oui;Station metro 14 - Bibliotheque Francois Mitterrand - A proximité du point de vente - information.;Toilette publique  RATP_x000D_;;;48.82978526345046, 2.3776037993133134;;Paris;75056;Paris;75
Openstreetmap;Oui;Payant;Non;;Toilettes publiques;Tu-Su 10:00-20:30;;48.8295437997346, 2.3344682;node/9269658318;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.8689990497256, 2.13866354999992;way/771491677;Bougival;78092;Yvelines;78
Openstreetmap;;;;;Toilettes publiques;;;48.9426255997066, 2.4249771;node/4922224044;Dugny;93030;Seine-Saint-Denis;93
Openstreetmap;;;Oui;;Toilettes publiques;;;48.7877151618375, 2.04419217885046;way/641329944;Montigny-le-Bretonneux;78423;Yvelines;78
Autres;;Gratuit;Non;;TOILETTES;;Non;48.84213546483047, 2.30558818110809;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.84744480307578, 2.395482550580198;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.8649756672941, 2.3601328610084122;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.81990547173018, 2.361947467270594;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;TOILETTES;;Non;48.88238662077099, 2.3441329532517114;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.883247081071914, 2.3459061828143954;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.84768309080962, 2.3279690923066783;;Paris;75056;Paris;75
Openstreetmap;;;;Magma;Toilettes dans un bâtiment recevant du public;Tu-Sa 12:30-14:30, 19:30-22:30;;48.8650948997258, 2.3671344;node/10059604617;Paris;75056;Paris;75
Openstreetmap;;;;Quai One;Toilettes dans un bâtiment recevant du public;"Tu-Su 18:00-02:00;";;48.8986488997175, 2.3827923;node/11753945772;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8814962997217, 2.2955369;node/1369995828;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.7719473997489, 2.259909;node/1836098448;Châtenay-Malabry;92019;Hauts-de-Seine;92
Openstreetmap;;;Non;BP Montrouge Aristide Briand;Toilettes dans un bâtiment recevant du public;24/7;Oui;48.8164509997379, 2.325206;node/2040281444;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;;Oui;Raton Buveur;Toilettes dans un bâtiment recevant du public;Mo-Sa 12:00-02:00;;48.8294221997346, 2.3791536;node/2066029676;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8737661997236, 2.4829024;node/2319678941;Rosny-sous-Bois;93064;Seine-Saint-Denis;93
Openstreetmap;;;;;Toilettes publiques;;;48.7931175997436, 2.3881218;node/2354724244;Vitry-sur-Seine;94081;Val-de-Marne;94
Openstreetmap;;;;Relais Total d'Orgeval;Toilettes dans un bâtiment recevant du public;24/7;;48.9422637997066, 1.9506323;node/25214212;Morainvilliers;78431;Yvelines;78
Openstreetmap;;;;;Toilettes publiques;;;48.6372486997823, 2.4711531;node/3153662472;Étiolles;91225;Essonne;91
Openstreetmap;;;;Total Access;Toilettes dans un bâtiment recevant du public;24/7;;48.9144738997135, 2.4407328;node/3337646100;Bobigny;93008;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.7057965997653, 2.0321802;node/443702827;Chevreuse;78160;Yvelines;78
Openstreetmap;;;;Auchan;Toilettes dans un bâtiment recevant du public;24/7;;48.9600709997022, 2.5535003;node/472032919;Villepinte;93078;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8823135997215, 2.3414391;node/507035948;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.88822839972, 2.3259385;node/569796080;Paris;75056;Paris;75
Openstreetmap;;;;BP;Toilettes dans un bâtiment recevant du public;24/7;;48.8876294997202, 2.1879647;node/581704879;Nanterre;92050;Hauts-de-Seine;92
Openstreetmap;;;;Esso;Toilettes dans un bâtiment recevant du public;24/7;;48.8351879997332, 2.497253;node/684447206;Le Perreux-sur-Marne;94058;Val-de-Marne;94
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.8048309997407, 2.3391821;node/7778766190;Arcueil;94003;Val-de-Marne;94
Openstreetmap;;;;Casino;Toilettes dans un bâtiment recevant du public;;;49.0077899996904, 2.46491;node/8417816339;Le Thillay;95612;Val-d'Oise;95
Openstreetmap;;;;;Toilettes publiques;;;48.6618365997762, 2.1632379;node/8733506825;Saint-Jean-de-Beauregard;91560;Essonne;91
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.7326984997628, 2.550409;way/103389038;Marolles-en-Brie;94048;Val-de-Marne;94
Openstreetmap;;;;Total;Toilettes dans un bâtiment recevant du public;24/7;;48.8507257203259, 2.65575109009591;way/115324337;Torcy;77468;Seine-et-Marne;77
Openstreetmap;;;Oui;FIAP Jean Monnet;Toilettes dans un bâtiment recevant du public;;;48.8305372699748, 2.33821075854511;way/52130668;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.9275748997103, 2.0435849;node/7765670175;Poissy;78498;Yvelines;78
Openstreetmap;Oui;Gratuit;;;Toilettes publiques;;;48.9464179488936, 2.46432461675452;way/664715076;Le Blanc-Mesnil;93007;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8564818997279, 2.3498025;node/2222201788;Paris;75056;Paris;75
Openstreetmap;Oui;;;;Toilettes publiques;24/7;;48.4148988998371, 3.2397562;node/1721586965;Bray-sur-Seine;77051;Seine-et-Marne;77
Openstreetmap;Oui;Gratuit;;;Toilettes publiques (Toilettes assises);;;48.8536344997286, 2.3589478;node/7251079310;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.827608205263566, 2.3111981116311844;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.83377543414644, 2.3198918705057547;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.85718815652632, 2.3809564924568813;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.86174075601051, 2.3726633537236443;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.82619075481292, 2.3382298412088063;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.86494974131124, 2.3947176021576215;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.874358402257364, 2.3204516853543;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Oui;48.8599893100381, 2.384662194688091;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;TOILETTES;;Oui;48.82782963723179, 2.3617356101503515;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 1 h;;48.84903527985409, 2.2879200801939024;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.897631611808755, 2.3589156460506624;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.83301508320707, 2.3311870200941534;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.87069081129332, 2.4093589960588813;;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.8973532997178, 2.30473;node/11231255974;Clichy;92024;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8362417997329, 2.2817103;node/1369995206;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.852140099729, 2.3937178;node/1369995670;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8712976997243, 2.3436533;node/1369995931;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8990149997174, 2.337703;node/1369996033;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8822234997215, 2.3703123;node/1531001371;Paris;75056;Paris;75
Openstreetmap;;;Oui;;Toilettes publiques;;;48.7649151997506, 2.175903;node/2350541106;Jouy-en-Josas;78322;Yvelines;78
Openstreetmap;;;Oui;Les Arts et Métiers;Toilettes dans un bâtiment recevant du public;;;48.8654509997257, 2.3553243;node/247696091;Paris;75056;Paris;75
Openstreetmap;;;;BP;Toilettes dans un bâtiment recevant du public;;;48.6692010997744, 2.279913;node/25179146;Ballainvilliers;91044;Essonne;91
Openstreetmap;;;;Station B.p;Toilettes dans un bâtiment recevant du public;24/7;;48.9436683997063, 3.1212323;node/25214403;La Ferté-sous-Jouarre;77183;Seine-et-Marne;77
Openstreetmap;;;Non;BP;Toilettes dans un bâtiment recevant du public;24/7;;48.8609725997268, 2.2828299;node/267652178;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.8767104997229, 2.3931022;node/2952450787;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes dans un bâtiment recevant du public;;;48.7801033997469, 2.4444963;node/325766149;Créteil;94028;Val-de-Marne;94
Openstreetmap;;;;;Toilettes publiques;;;48.7317152997588, 2.2892161;node/3719875203;Massy;91377;Essonne;91
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8806152997219, 2.1796372;node/3731107462;Rueil-Malmaison;92063;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.872347699724, 2.4131147;node/4293351119;Paris;75056;Paris;75
Openstreetmap;;;Non;La Table d’Hami;Toilettes dans un bâtiment recevant du public;Mo-Sa 11:30-14:30,18:30-21:30;;48.8414392997316, 2.3554283;node/4409264400;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.7291652997595, 2.3575216;node/5734277917;Paray-Vieille-Poste;91479;Essonne;91
Openstreetmap;;;;Station BP Beauvert;Toilettes dans un bâtiment recevant du public;24/7;;48.6481341997796, 2.1885373;node/613186107;Marcoussis;91363;Essonne;91
Openstreetmap;;;;Pret A Manger;Toilettes dans un bâtiment recevant du public;"Mo-Fr 07:30-20:00; Sa,Su 09:00-20:00";;48.8485442997299, 2.3418571;node/6578349781;Paris;75056;Paris;75
Openstreetmap;;;Oui;Riz Riz;Toilettes dans un bâtiment recevant du public;"Mo-Fr 12:00-15:00,19:00-23:00; Sa-Su 12:00-16:00,19:00-23:00";;48.864260299726, 2.3529426;node/747801176;Paris;75056;Paris;75
Openstreetmap;;;;Carrefour des Nations;Toilettes dans un bâtiment recevant du public;;;48.7984243997423, 2.4765914;node/7522692089;Saint-Maur-des-Fossés;94068;Val-de-Marne;94
Openstreetmap;;;Oui;;Toilettes publiques;;;48.9238761804502, 2.38461476100727;way/1008924174;La Courneuve;93027;Seine-Saint-Denis;93
Openstreetmap;;;;Total Grand Pré;Toilettes dans un bâtiment recevant du public;24/7;;49.0155936672881, 2.47030082654491;way/210995934;Goussainville;95280;Val-d'Oise;95
Openstreetmap;;;;;Toilettes publiques;;;49.0146553492269, 2.54289850465195;way/566339618;Mauregard;77282;Seine-et-Marne;77
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;Oui;48.8194352771799, 2.31977889745366;way/758726320;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;;Oui;;Toilettes publiques;;Oui;48.6591774507014, 2.41436213287981;way/993017607;Ris-Orangis;91521;Essonne;91
Openstreetmap;Oui;Gratuit;;;Toilettes publiques;;;48.8653064997257, 2.4687722;node/4721730978;Montreuil;93048;Seine-Saint-Denis;93
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8600943787978, 2.35196849454768;way/365953142;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.8636486997261, 2.3617521;node/10922660235;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.784864974432, 2.01392745344766;way/830416961;Trappes;78621;Yvelines;78
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.8646010997259, 2.4250495;node/11035262805;Bagnolet;93006;Seine-Saint-Denis;93
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.86675503488672, 2.3833897266254653;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.83625106996013, 2.401190944045912;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.865186750587874, 2.4097694489250627;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.85284931542226, 2.351064327131835;;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8917528997192, 2.3143685;node/11729755812;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8993845997173, 2.3444589;node/1369996039;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8354247997331, 2.2415802;node/1466785726;Boulogne-Billancourt;92012;Hauts-de-Seine;92
Openstreetmap;;;Non;Le Verre Volé;Toilettes dans un bâtiment recevant du public;Mo-Su 12:00-14:30, 19:00-23:00;;48.8728407997239, 2.3635142;node/1670402711;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.8386739997323, 2.2184917;node/2291622275;Saint-Cloud;92064;Hauts-de-Seine;92
Openstreetmap;;;;Esso;Toilettes dans un bâtiment recevant du public;24/7;;48.7420430997563, 2.4469656;node/25210897;Villeneuve-Saint-Georges;94078;Val-de-Marne;94
Openstreetmap;;;;Station Shell;Toilettes dans un bâtiment recevant du public;24/7;;48.7709947997491, 2.2276827;node/25213982;Vélizy-Villacoublay;78640;Yvelines;78
Openstreetmap;;;;;Toilettes publiques;;;48.9913705996945, 2.1656431;node/6511731622;Herblay-sur-Seine;95306;Val-d'Oise;95
Openstreetmap;;;Non;Tambour d'Afrique;Toilettes dans un bâtiment recevant du public;;;48.8075170997401, 2.3316953;node/7703242304;Arcueil;94003;Val-de-Marne;94
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.7075296997649, 2.3356747;node/7881464033;Morangis;91432;Essonne;91
